Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Wait didn't we secretly give the Taliban weapons to use against us so we could use them as an excuse to go give the oil fields some ""freedom""?",1,1,1,1,14.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"He probably was briefed about it, but after his short attention span was overcome during the first few minutes of the meeting..",0,0,0,0,10.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I'm not outraged this is hilarious. They did the same thing to indigenous folks for bounty hunters and military, the US military deserves this.",0,1,1,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Trump, i hear no evil, i C no evil, an definitely ""not"" going to do no evil,...ok putin!!!",0,0,0,0,6.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Here we go ww3!,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"My only problem with this is who says this is true? Because this could just be a whole thing to get American mad at Russia for no reason, politics this has politics written all over it.",0,0,0,0,3.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I'm remembering the movie and book, ""The Manchurian Candidate"". When it came out, everyone thought that the premise was a fantasy and could never happen.",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Wtf!,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Motha Russia😌,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I love how Nancy Pelosi and Biden jump on this with aboustly zero evidence to back it up! I guess the Russian probes are not down. Nancy Pelosi just said Russia has dirt on a sitting US President, that human waste bucket better back her talk up real quick or she should resign.",0,1,1,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I think CNN was the first to report this allegation, and it already seemed like a hoax... I don’t believe it, I would only think Iran is paying the Taliban for doing it.",1,1,1,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,2020 be like:,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,first,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,it’s definitely the pee tape.,0,0,0,0,8.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Is anyone gunna say something logical or sane in this comment section. I swear your all keyboard politicians and know exactlly how to handle this.

Great Job!",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I didn't know, nobody told me, I don't go to the briefings anyway, and, if I did, I wouldn't listen. Just like always.",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Where did the report for this come from? Can it be verified?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,See the title and you think oh something new. Nope. Just the same ol everything is political bs,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Once again Trump is taking NO RESPONSIBILITY!... STAY SAFE ✌,0,0,0,0,6.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Oh I always thought taliban were trying to kill US/British troops?,1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Hey Frump, ""If ya dont know, now ya know"".....now what besh",0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,What proof do we have that this is happening?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Well we know from every ex-trump official that trump doesn’t listen to briefings so can we really believe him when he says “I didn’t hear about it”,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,HUMUS,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,this isnt new lol,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"John Bolton and CNN? It must be true 
Hahahahaha",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I remember someone kept on touting, ""what's wrong with being more friendly with russia,"" during their campaign, it seems like someone was being paid to spread that, it just came out of nowhere, trump is a manchurian candidate from russia.",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who created the mujahedeen.....who gave them stingers....to be used against whom,1,1,0,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Our troops, or off the reservation mercs?",1,1,0,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"We are there because: 1) poppy for the Big Pharma drugs, Lithium for batteries (largest deposits in the world) and they do have oil & gas too (much smaller amounts though) ...",1,1,0,1,12.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Remember fast and furious? where is the rage from the right now?,0,1,1,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"What else would Russia say?!!
“Yeah, we’re sorry about that??”",0,0,0,0,147.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"If Pelosi does a news briefing about it you know its a lie, Schumer will be next, then Schiff....if Trump is in cahoots with Russia, why would Russia bother? Wake up",1,1,1,1,2.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Many protests still and media not covering it anymore lol,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Another russia hoax against trump,Nancy and Joe at it again lol",1,1,1,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,lmfao remember “Benghazi” being repeated 95938294939493 times in 2016? Yeah well this is an actual scandal and it’s WORSE.,1,1,0,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Another lie from the democrat party news organization operatives,1,1,1,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Hes a traitor plain and simple. Cares about russia his image and money far more then the american people.,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Well.. WW3 is about to resurface. Time to play some MW2.,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is so funny,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,yup,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Time to take a bounty out on Putin,0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,You are a traitor Captain Bone Spurs!,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Why are they (DS) intent on starting another war?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,My stepdad just came back from Afghanistan yesterday! Thank God he’s home safe. I hope everyone else still stationed there is safe! God bless ❤️,0,0,0,0,105.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,anonymous source again?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"..bolton bwahahhaah.. talking.. outrageous.. mirror mirror on the wall..
We Cheat ..We Steal..We Lie.. 
We Came.. We Saw.. He Died..",1,1,0,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"let's be clear, the talib will do anything for money and would be happy to do so...",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,*Proof?*,0,0,0,0,2.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,2020 is the craziest year so far,0,0,0,0,94.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Anonymous sources as usual. Where is the evidence?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,BS,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who else would like to have a dollar for every time the media has used bombshell in a story on Trump ?,0,0,1,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Would this be considered an act of war ?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I wonder why Fox News doesn't allow comments on their video on the same story 🤷‍♂️,0,0,0,0,44.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,MAGA - Make Adversaries Great Again.,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"So soldiers, how do you feel about your commander in chief ignoring this at your own peril? This is Benghazi × 100!",1,0,0,0,27.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Any facts?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Election year whose gonna win? I vote for Cuomo,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Get that joke for a president out of there already!,0,0,0,0,5.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,In other one ☝️ or excuse to keep troops in Afghanistan?,1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Except it’s all fake, NSC said there was no record of any such information/ briefing",0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Traitor,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Cold war 2,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,2020:oh y’all thought I forgot about ww3🤣,0,0,0,0,3.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"The Russian promote alt right rhetoric here in the US , The piss tape might real",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,ONE of? How the many ARE there now?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,WW3? The return of the red army,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Fox News has turned off their comments with regard to this report of attacks on troops.,0,0,0,0,39.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,GOP supports the killing of our troops.,0,0,0,0,20.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Dems wanna go to war with Russia smh,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Must be an election year,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,WW3 is going to happen,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"The only time Trump isn't lying, is when he's inhaling between lies.

Putin: ""I just spoke with President Trump, and told him that it wasn't Russia. I told him that I didn't see any reason why it would be Russia. I was extremely strong, and tremendously powerful in my denial.""",0,0,0,0,15.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,meteor and world War 3 late 2020 im calling it,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I call BS! You can't trust MSM or the Democrats anymore. They have proven to be liars time and time again.,0,1,1,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is too much!,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Switch bait,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Bolton and Pelosi agree on something? What world do we live in?,1,0,0,0,6.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Lol, the nyt? Yeah, maybe a reliable news source 20 years ago but now they are like the national enquirer.",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Wow ABC still keeping this fake news on there after intel community proving it was fake, made up. Fake story.",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,HAHAHA HAHA NO WAY HAHAHA IS THIS THE NEW ONE? HAHAHA SO DESPERATE HAHAHAHAHA WHAT A JOKE HAHAHA,1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"I mean, weren't they going to try to kill them anyway?",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,To to impeach this clown,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,What's the big deal again?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,We will double the bounty for each Russian heads.,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"*Russia's Greatest Weapons:* ""Useful Idiots"" in positions of power, puppeteered by coercion and kompromat.",0,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,The Trumpism party will not believe or care. The Trumpism party does NOT care about America.🙏🇺🇸,0,0,0,0,5.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Lies,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ah a election year and it's counting down so let's regurgitate the Russia Russia Russia thing once again, but remember china is our fRiEnD.",0,0,1,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Pelosi bringing up Russiagate again.........desperate! Maybe you could actually present some policy?,1,0,1,1,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"What voter interference wasn't working anymore, had to make up something new, how awful. Its despicable. They really want war don't they. It makes me sick.",0,0,1,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"He knows now, so what is this draft dodger going to do?",0,0,0,0,8.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"How cute, Nancy Pelosi trying to shoot again more shots on trump",1,0,0,0,1.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,So whoever made this claim has zero evidence is what this video is about?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,ope.... better cut that biden clip short. he must've started rambling incoherently again,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ok so now that he knows, what is he going to do about it?",0,0,0,0,7.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Sad cyka blyat moment,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who out there expected any but a lie from Tump? ? ? ? ? ?,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Get rid of Russia. Driving me 🥜,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Shocking,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Yeah, kind of like the intelligence that said weapons of mass destruction were in Iraq. 
More pre election propaganda since the Russian involvement and impeachment didn’t pan out. Pelosi seems almost giddy.",1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Stop trying to shift our attention from the CCP,0,0,1,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Liar...liar,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,This is straight up propaganda from the depths of the CIA,1,1,0,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Me: 2020 couldn't be ANY worse...

2020:",0,0,0,0,62.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,I say we assassins Putin!,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Ah yes these are the end times indeed just as it was foretold WWIII is almost upon us hope y’all prepared for the chaos that is to come it will be biblical,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,https://youtu.be/QQsjwlopUXM,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Remember trump invited the taliban for diner on the eve of 9/11,1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"But, Tump said he is a good man, tremendous friend. Next, don't know him never met him",0,0,0,0,275.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Haha another bombshell report about Russia...,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Send protesters to fight Russia,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Russia couldn’t beat them 😂- they can’t f with us either ! God bless the USA and trumps response is a flat out joke,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Why does this come out right around election time ????,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"Ohhh, back on the Russia kick again?",0,0,0,0,13.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Because the Taliban's plan has been to give US troops massages and cooking lessons until now.,1,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,"BONE SPURS HAVE BEEN GIVING russia THE RED CARPET TREATMENT...HE SOLD U.S/us OUT...BE ON POINTS AMERICA, NO LACKING",0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Im sure we did(do) worse stuff,0,1,1,1,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Biden 2020,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Oh? Are we outraged? Was it outrageous when we provided stinger missiles to the same people to shoot down Russian helicopters?,0,0,1,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,The Coalition of Puppies to Keep US from Being Thrown off a Cliff is offering a bounty of 100 face licks and 250 cute barks for anyone who kills a US soldier.,0,0,0,0,0.0
us_soldier_russian_bounty,Outrage grows over Russian bounties,https://www.youtube.com/watch?v=o3_Xhp2a-Ng,Who tf is making allegations?,0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I don't like Trump. I plan to vote against him. But I do wish his words against racism and racists were in the media more. They're there. A lot. Trump could do a lot personally to turn down the heat, but so could the media. We don't have Hitler in the White House, nor a racist. Just knowing that should be good.",0,0,0,0,5.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,why cant we all just live in harmony?,0,0,0,0,34.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Look up Dwayne Dickson. It gives you the bigger picture of what led to Heather Heyer's death.,1,1,1,1,9.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"I searched up Fallout 76 and this showed up
I'm not a political guy just saying",0,0,0,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,HeRItaGe nOt HaTE,0,0,0,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Make this day purge day,0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,啊..,0,0,0,0,1.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,This shouldn't be aloud in amerikkka,0,0,0,0,21.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"In the year 2025 the Left and the right of Americans will finally live in peace and harmony, working side by side in Russian work camps.",0,0,1,0,4.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,WE WILL ALWAYS 💖 YOU HEATHER ..,0,0,0,0,21.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Defunct dying groups, WS and Antifa, but the Media have to keep the racist divide narrative alive.....yet 60 shot in Chicago, and 12 dead, since 1960, 39,000 dead in Chicago.....any smart people want to tell where we should be focusing our outrage, and efforts??? Here's what I see, more divide, more Media ratings on the sensational stories, and nothing done in Chicago, ie, 100's more dead....yet no news coverage for them.",0,0,1,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Charlottesville Virginia: Criminals and terrorists whose killed innocent civilians last year in that place must be jailed.,0,0,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"if someone was attacking my car from all sides, my car is going to move",0,0,0,0,3.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,One person was killed here in a mostly media instigated murder performed by idiots . The US media and your leader is trying to REPEAT this this year too and the state and police already threw in the towel in an embarrassment of a display of FEAR and INCOMPETENCE. This “ demonstration “ last year was planned falsely by misinformation and it proves that today the US is the same place it was decades ago and that it’s a nation so full of ignorance that it can’t even tell what’s FAKE info and what’s real and a bunch of fools simply show up with only one intent : To kill each other . Now that’s showing the rest of the world what a bunch of fools you are,0,0,1,0,2.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"The saddest part of the whole ""whites scared of being replaced thing"" is they don't reflect back when black people say, ""see what it feels like to be a minority and hated?"" It's just self centred and they still hate the ""inferior"" minorities.",1,1,0,1,24.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,"Violence from either side is repulsive in my eyes. Here is an article of accounts
from witnesses of both sides:http://www.latimes.com/nation/la-na-charlottesville-witnesses-20170815-story.html",0,1,0,0,0.0
charlottesville_rally,A timeline of the 2017 protests in Charlottesville and the political fallout that followed,https://www.youtube.com/watch?v=5F2kPRW6ZuA,Ban assault vehicles!,0,1,0,0,1.0
