Comment,Label
Bring our solders home but like ASAP! AHORA! Plz,0
"In 2020
VOTE BLUE NO MATTER WHO!",0
THANK YOU!!! I have been waiting to hear that!!,0
This should anger every American,0
There is no bottom to the depth of Putin. Trump : hold my beer!,0
Oh no 🤣🤣🤣,0
Putin knows Bunker boy head is empty And does not have a clue how to run the country So Putin is telling bunker boy how to run the country his way You all do the maths Two criminals are running our lives and thats sad,0
Governor's and Mayor's of this cities are pathetic ! Put the blame where it goes stop scapegoating !,0
Omg,0
TRE45ON Amendment 25 😠,0
Careful Joe this is a long one!,0
The legal definition of ‘traitor’ needs to be updated for the protection of the nation!,0
Wow,0
🤘,0
"Hope his partner is Afro-American, his VP is the KEY to win the Elections 2020.",0
TRAITOR!,0
"Got an idea. SDNY indictments, possible jail for the rest of his days. OR .... revocation of his US citizenship and live the rest of his life in MOSCOW!",0
That's TREASON!!!,0
St. Louis: Couple Protects Home from BLM Mob,1
If this report is in any way true god help us all!,0
TREASON,0
Guantanamo for the #fakepotusrealcriminal,0
Read my lip s. Hah,0
"Well said, Joe.",0
"Maybe NBC in the interests of impartiality would like to revisit this?
https://en.wikipedia.org/wiki/Operation_Cyclone",1
DT = USA enemy,0
Yeah... ok Joe...,0
Lol- an interview that started with an assumption.😂😂😂😂 that a NYT report is true.,0
"If, if, if,... I ifasize if, if, if...",0
Where’s the physical evidence that Trump knew?,0
"it is called ""money money money"" money , that is all that dump cares about",0
Leader,0
"Spokespeople at the National Security Council, the Pentagon, the State Department and the C.I.A. declined to comment.",0
save the US JOE!!!!,0
Speechless,0
far out the world is shocked and disgusted,0
ww3 coming up........Film at eleven,0
Where's the intel???,0
Love you Biden!,0
So let's go nuke um. No? We did when they invaded Ukraine. Oh that's right we didn't. Get some perspective. We don't even know it is true.,0
These types of things don't resonate if you're a draft dodger.,0
Dream's don't lie. Especially when they are from God!,0
"He must resign. He shouldn't even make it to the election. Are you still ""struggling"" Lisa Murkowski?",0
This has been going on for a long time. There even have been Russian snipers in Afghanistan (2010) Shocking huh!,0
Chomo pos,0
Say it ain't so!!!! Our new best buddy Vlad was stabbing us in the back?!,0
"Tit for tat, the US also puts out bounty's for people they don't like,",0
https://youtu.be/8J-7daLGLuc,0
the bone spur sold the US Army to Russia.,0
Can anyone say MuH RusSiA?,0
TIMES AND THE TIPSTER ARE COMMITING TREASON,0
"Why didn't you know, Joe?",0
Wait who got killed?,0
Well he’s going to need a country to go to with all that stimulus money he stole shaking my head,1
Liar,0
SO HE WILL START A WAR WITH RUSSIA 🤔 WHAT EXACTLY WILL HE DO?,0
Fix your left eye dope.,0
"I hope the Hague is watching...Everyone who was involved in any way should face consequences, this includes those who chose to ignore taking any action when this happenes..Again, the Hague, I hope you are taking notes on this..God bless America, God bless the World..🙏🏿",0
If you believe anything reported in NY Times. You are An easy target from a conman. They don’t report the news they make it up.,0
"A guy had a dream recently....where he saw Russia troop's ""invading,"" America come November of 2020 this year.....",0
So we get Intel from NY times now lol,0
This is nothing new they been doing this for years,0
Aiding the enemy is treason.,0
"We need a younger, smarter , realistic, and fit pick. Drain the swamp..",0
"joe you can't keep lying bro, we are not stupid like you.",0
Sounds like something that CIA would do to the enemy of US. Didn't US do that all the time?,0
Putin is a great leader their people love em,0
https://youtu.be/6TdpMSMP9x4,0
This has been going on for years,0
"Well, you Amies,do the same thing in South America, in SCS,and anybidy you dont like...",0
Joe Biden!! 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👇👏👏👏👏👏,0
"Come on Joe ,you can do it . One word at a time,nothing new .",0
What would you do .. ? Are you would forget it tomorrow,0
"It can still read, lol.",0
Joe will say anything to get your vote,0
Watch they will call it fake news and try to sweep it under the rug! Americans please wake Up!,0
LISEN TO THE THIEF,0
I saw this in another comment but worth repeating - #Commie Donnie,0
War talk already. Back to good old bombing the world. Iran back on the hit list next...,0
BIDEN 2020,0
Well done russia,0
"Are you serious! Do you. ever do anything? Must you always have a enimy! You sounfs. like reading that from a document! Even you are not sure what is. fact or fiction from your own papers sir! Can. you people not come together and sort your domestic problems out,! Or mur must you always. have enemies under every rock,? Please become psrt of the solution and not of the ptoblem! Or. what about. If you cant say anything good. about your fellow American stay Quiet,! You are. your pouring oil on the fire!",0
Your our hope Vice President Biden and we know you will deliver. Thank you,0
Go to sleep joe.. maga,1
Reading a promoter?,0
What a goof thanks for so many years of doing nothing for the American people,0
"Biden, you couldn’t even remember what briefing you were given by national intelligence! Geez!",1
WHAT A JOKE!,0
Thank you Mr Vice President #WeWantJoe,0
Doesn't this constitute an act of war ?,0
Watch Biden get elected and we get WW3.,0
Where is your mask? I thoughtbyou are an example?,1
Sleepy Joe would have bombed some sense into russia,0
It's time to bring back the Guillotine....,0
lies MORE DEM A RAT LIES,0
fart smelly,0
"Liar liar, pants on fire...",0
He works hard at reading a teleprompter.,0
"Remember American that Republican Senators , Republican House Representative , Republican Governors and donald Administration let this Traitor Bunker Toddler let lose on American soil. They are Clear and Present danger to all American. Get rid of all of them next election and jail term for any who break the law.",0
Please stay focused on the answers and not the confusion that we have with trump,0
I'm ready to join your Team Joe if you come out of the basement. Not!,0
We can trust sniffy Joe. Joey 202Q.,1
Sleepy Joe Biden belongs in prison not in the white house! He can't even tie his shoes!,1
"On top of this, trump lightens the load on putin by withdrawing troops from Germany/Nato service, and is going to RENT them to Poland. What a piece of work.",0
Wonder how they're spinning this over at Fox?,0
"Dont forget when joe Biden said ""integrating black students would turn schools into a jungle""",1
Russia? Again?,0
china is more dangerous than Russia.There is no depth to Xi's corruption either.,1
I seriously want to see how the white house spins this. Because I am so infuriated that I am shaking,0
MORE GAMES DEV ???,0
Do something Joe about this when you win.,0
I'm shocked...stunned.,0
"I support you, Joe. It's nice to hear rational thinking. It's nice to hear Patriotic sentences.",0
"Thank you. Tar and feather the Turd, shave his beloved head.",0
Supreme RULER DADDY Trump long live the king of KINGS,0
Oh well if the New York Times said it it must be true . Meanwhile the DNI and Pilosi who sits on the gang of 8 were never briefed on anything related to this . Yet she came out and accused Trump of hiding this. He gets the same briefing as her - GO figure - Be careful people.,0
PUTIN KNOWS VERY WELL THE WEAKNESS OF TRUMP.,0
Sleepy joe is awake from basement!!! Boo Russia. ..biden loves china...thanked them for kicking worlds azz with kungflu....vote biden is vote for china.,1
"I'm from Russia. Soon there will be a revolution in Russia and the overthrow of power. If at this time the United States is negative, then Putin will take it to create an external enemy and will never leave the presidency again. I do not know anything about your parties, but if you choose aggression towards Russia, then the people of Russia will also be angry with you. It will be very bad for the Earth.",0
They act like this is new.....been going on for awhile at least 15 years. lol,0
Get ‘em Joe!!!,0
You got my vote 💪 buddy just don't be to easy on some area's due to the outbreak you can see how some cases are acting which we really need to come together and discuss these matters before citizens take action within their own hands,0
Bless all the military families I feel so bad today. Working at my hospital everyday and the madness going on their. It’s just over load I hope congress do something!!!!☠️☠️☠️,0
"Remember Trump supporting Putin over his own Intelligence?! 
Something is wrong here!",0
"Trump said “I like people that weren’t captured.” He sided with Putin in Helsinki, this won’t change his supporters minds, but it proves all their talk about respecting the Troops is bs.",0
The word outrage has ZERO meaning in 2020,0
I guess Moskow Mitch won’t say a word about this.,0
Lord help my brother he's serving there and I'm so worried,0
"Trump, didn't meet him, never knew him, I didn't know. What's new!, Trump lying again.",0
Trump: Putin?....Never met her,0
What are we still doing over there. It's outrageous!,0
Maga right? Trump will reply when he gets off his knees and Putin finishes.,0
"Didn't USA do the same thing to Russia lol.
Let regular human beings live in peace. Warmongers",0
2 words. “Proxy War.”,0
"_""This is as bad as it gets""_ - Pelosi
_""No way, I can do worse""_ - Trump",0
"""Never briefed"" POTUS you are a liar!!!!",0
"“ This is as bad as it gets” 
Why do I doubt this?",0
Putin owns tRump!,0
We all know the Russians have Trump's pee-pee tape and his purse strings lol,0
Damn so many Russian bots in the comment section,0
"One side wants war with Russia while the other with China. Meanwhile, Israel and Saudi Arabia goes unnoticed. 🥴",1
"""dam, if i would of waited a little longer to put this in my book""-Bolton",1
"When I was in Panama, we heard reports coming from Cuba..there were bounties on us coming from Panamanian prisoners that were captured.",1
The gop members will stand by the side of treasonist Trump vote blue in 2020 election.,0
"""...to protect and equip our troops when we send them into harm's way""

Or you could just I don't know don't send them into harm's way. Why are we still fighting this war again? 9/11 happened 18 years ago!",0
"""Nobody briefed or told me I'm the president. So I guess I'm not"". He knew and as usual he folders.",0
"“So-called” bounties...next it will be, “Putin strongly denies it...I don’t see why he would do it...”",0
1:10 pee pee tapes????,0
Wasn't briefed or wasn't paying attention during the brief?,0
"""I was inspecting the bunker when they had that bounty meeting """,0
Why’d I click this video because I saw the sunset in the thumbnail 💀 💀 💀,0
The Commander-in-Chief of the United States Armed Forces ladies and gentlemen...,0
"""Leadership: Whatever happens, you're responsible. If it doesn't happen, you're responsible."" —Donald J. Trump, 8 November 2013",0
WW3 here we come.,0
"Yeah! Remember that time we all took to the streets to support the troops not being killed or shot? 
Oh no that was for our own citizens who didn't sign up for war.",0
And why are we still in Afghanistan?,0
"Perfect, the rest didnt work, back to Russian Collusion ! 😂😂 the country is going to hell 🙄",1
"We should’ve been out of Afghanistan a long time ago, but yet he kept them there and he denied his knowledge hmmm time to go",0
"Next time on ""2020"" We see if we make it through this next season without major conflict , only on ABC",0
Is it really an issue if there are bounties on taliban heads for killing Us troops?,0
"Wait didn't we secretly give the Taliban weapons to use against us so we could use them as an excuse to go give the oil fields some ""freedom""?",1
"He probably was briefed about it, but after his short attention span was overcome during the first few minutes of the meeting..",0
"I'm not outraged this is hilarious. They did the same thing to indigenous folks for bounty hunters and military, the US military deserves this.",1
"Trump, i hear no evil, i C no evil, an definitely ""not"" going to do no evil,...ok putin!!!",0
Here we go ww3!,0
"My only problem with this is who says this is true? Because this could just be a whole thing to get American mad at Russia for no reason, politics this has politics written all over it.",0
"I'm remembering the movie and book, ""The Manchurian Candidate"". When it came out, everyone thought that the premise was a fantasy and could never happen.",0
Wtf!,0
Motha Russia😌,0
"I love how Nancy Pelosi and Biden jump on this with aboustly zero evidence to back it up! I guess the Russian probes are not down. Nancy Pelosi just said Russia has dirt on a sitting US President, that human waste bucket better back her talk up real quick or she should resign.",1
"I think CNN was the first to report this allegation, and it already seemed like a hoax... I don’t believe it, I would only think Iran is paying the Taliban for doing it.",1
2020 be like:,0
first,0
it’s definitely the pee tape.,0
"Is anyone gunna say something logical or sane in this comment section. I swear your all keyboard politicians and know exactlly how to handle this.

Great Job!",0
"I didn't know, nobody told me, I don't go to the briefings anyway, and, if I did, I wouldn't listen. Just like always.",0
Where did the report for this come from? Can it be verified?,0
See the title and you think oh something new. Nope. Just the same ol everything is political bs,0
Once again Trump is taking NO RESPONSIBILITY!... STAY SAFE ✌,0
Oh I always thought taliban were trying to kill US/British troops?,0
"Hey Frump, ""If ya dont know, now ya know"".....now what besh",0
What proof do we have that this is happening?,0
Well we know from every ex-trump official that trump doesn’t listen to briefings so can we really believe him when he says “I didn’t hear about it”,0
HUMUS,0
this isnt new lol,0
"John Bolton and CNN? It must be true 
Hahahahaha",0
Who created the mujahedeen.....who gave them stingers....to be used against whom,1
"I don't like Trump. I plan to vote against him. But I do wish his words against racism and racists were in the media more. They're there. A lot. Trump could do a lot personally to turn down the heat, but so could the media. We don't have Hitler in the White House, nor a racist. Just knowing that should be good.",0
why cant we all just live in harmony?,0
Look up Dwayne Dickson. It gives you the bigger picture of what led to Heather Heyer's death.,1
"I searched up Fallout 76 and this showed up
I'm not a political guy just saying",0
HeRItaGe nOt HaTE,0
Make this day purge day,0
啊..,0
This shouldn't be aloud in amerikkka,0
"In the year 2025 the Left and the right of Americans will finally live in peace and harmony, working side by side in Russian work camps.",0
WE WILL ALWAYS 💖 YOU HEATHER ..,0
"Defunct dying groups, WS and Antifa, but the Media have to keep the racist divide narrative alive.....yet 60 shot in Chicago, and 12 dead, since 1960, 39,000 dead in Chicago.....any smart people want to tell where we should be focusing our outrage, and efforts??? Here's what I see, more divide, more Media ratings on the sensational stories, and nothing done in Chicago, ie, 100's more dead....yet no news coverage for them.",0
Charlottesville Virginia: Criminals and terrorists whose killed innocent civilians last year in that place must be jailed.,0
"if someone was attacking my car from all sides, my car is going to move",0
One person was killed here in a mostly media instigated murder performed by idiots . The US media and your leader is trying to REPEAT this this year too and the state and police already threw in the towel in an embarrassment of a display of FEAR and INCOMPETENCE. This “ demonstration “ last year was planned falsely by misinformation and it proves that today the US is the same place it was decades ago and that it’s a nation so full of ignorance that it can’t even tell what’s FAKE info and what’s real and a bunch of fools simply show up with only one intent : To kill each other . Now that’s showing the rest of the world what a bunch of fools you are,0
"The saddest part of the whole ""whites scared of being replaced thing"" is they don't reflect back when black people say, ""see what it feels like to be a minority and hated?"" It's just self centred and they still hate the ""inferior"" minorities.",1
"Violence from either side is repulsive in my eyes. Here is an article of accounts
from witnesses of both sides:http://www.latimes.com/nation/la-na-charlottesville-witnesses-20170815-story.html",0
Ban assault vehicles!,0
The right are right,0
Didn't Robert E Lee actually appose slavery? I remember reading that in school. So why are the alt right even trying to help keep his statue up?,0
"No Straw please, cuz I don't suck and I love Turtles!",0
Can we remove these statues already. Enough is enough.,0
Let's hope this time the protesters bring something with them to protect themselves .,0
The media is dividing the country!!!,1
"Trump was right. On the left, you had this Antifa group who are total troublemakers. But the liberal media wants to give them a pass and only attack the extremists on the right because it serves their biased narrative. Moreover, when Trump said there are good people on both sides I understood him to be talking more generally about good people on both sides of the Robert E. Lee monument issue. And there again he is right. I don’t buy that everybody who wanted to keep the confederate statues was evil. But the liberal media did want you to believe that because to them that is the opposition. So they framed the entire issue to their liking, just as they always do.",1
"Why even bring this back up, you're only giving them cause to celebrate,I miss the days when boycott meant ignoring stupid people.",0
It was the beginning of protesters fighting like thugs on the streets,0
"Protesting the destruction of a public statue in 2017 makes you a white nationalist now?! That's what ABC just said!
........... FAIL",0
"Another year of Insecured Single white men marching so they can feel like they're better than people of color....
They haven't done anything positive in there miserable lives, so they blame it on people of color.",0
Wow the news report was completely wrong..fake news.,1
Right wing more like wrong wing,0
Thank you president trump for your dedication and leadership to this country,0
Thank you for sharing what President Trump was actually saying because Dems at the DNC 2020 tonight are using words out of context to defame our sitting President about this incident!,0
"I don’t see them being racist towards colored people. They only show that they’re proud to be white, just how us black people show pride for being black. It only becomes racist when the Antifa start attacking them and pushing their buttons. Everyone has the right to be proud of their race. Just because they say white power doesn’t mean they’re Nazi/Racist. Just how we don’t think Black Power to be Racist.",0
"The statue of Confederate General Albert Pike is still up in DC. He wrote ""Morals and Dogma"", often referred to as the Masonic Bible, where in it he says that Lucifer is the true light bearer. Since everyone in DC is a satanist, don't expect to see this one come down anytime soon.",0
"When you start hiding the bad parts of history, you doom yourselves to repeat history.",0
It's all about southern white culture. These monuments were all erected after the civil war. They saying these people have no right to their heritage.,0
"I searched for an update from TODAY yet You Boob keeps giving me these videos. 
What the heck!? 
Agenda much?",0
It's history. Taking down statues will not change it.,0
"I heard there was a helicopter crash near by. Also, i've heard about David Duke's statement. Now the liberal media will take what he said to brand all Trump supporters as racist pigs.",0
Good!,0
That's so dumb. Keep the statue there....,0
Member freedom? Oh yeaaaah ... I memba! #liberalsarentliberal,0
I think a monument or a statue that has been in place for very very long time and it should be grandfathered in and no one should have a right to remove it,0
Ｎｏ　ＫＫＫ,0
This is donkey dung!,0
HOLY COW! ! Total BS!! Violence caused by ANTIFA!!,0
Actually 3 dead,0
2nd Civil War here?...,0
im ready,0
unite the right!,0
Still waiting for the Media and the Senators to come out say what it really is! The left Trying to erase our History and remove all Confederate Statues. But i keep hearing White Nationalists and White Supremecy! Starting to look like all Media is on the Left side!,0
I am Robert E Lee.,0
"The south didn't. Get God's. Message when they lost the war! They should of repented for slavery! And educated their former slaves. THEY didn't ,so God punished them with poverty and ignorance!",0
"Trying hard to divert attention from North Korean problem, which puts China as the Kimmie puppet masters.
so sad.",1
Make that 3 dead now!,0
We are still in the caveman ages,0
These rallies are just another leftist attempt to lie about the right. Don't repeat history's mistakes.,0
"We got here for 2 reasons. The first is that these cities are literally removing our countries history because of people's feelings which is angering people. And second, because if you're proud to be white or American, it's considered racist. Although, if you're proud to be anything else, it's not considered racist and that double standard also angers people.",0
It was a left-wing nut did it,0
Spin spin spin! Fox about 1 percent of the people there we displaying swastikas.,1
that statues worth that much problems it's just part of our history we should just leave it alone,0
Pushing identity politics has brought this.,0
They have a statue at the German cemetery in Belgium.Its a soldier....,0
IF they dont want the statue ill take it and put it in my field in colorado i think itll look nice sitting there,0
Dj,0
"This is the first time Muslim are screaming.. ""YES, IT'S NOT US"" pray Allah!!!",1
✊🏾 power to the people.,0
Tell me who are the real nazis?,1
"Too much oppression against white people. Too much BLM lies against white people. Too much bias and bigotry against white people. And so now, they wake up, they fight, they resist, and they defend.

Folks, remember this: Justice is never a gift from corrupt medias and politicians. You have to fight to earn it.",0
The news reports seem to have a leftist slant!,1
"There's only one reason we are at this point. It's 8 years of Obama. Before Obama I remember talking to my friends about my kids and how they never talk about race, they never notice race, they have friends of every different race and none of them ever even mention it. I remember thinking we've finally got past race with the next generation. Then Obama became president and its been nothing but race this and race that. I just want to thank Obama and the Democratic Party for setting race relations back 40 years.",1
Nazis ?? I saw a lot of footage.....I didn't see any Nazis......if you say Nazi ..... you better show some actual Nazis ! FAKE ....,1
There is no confederacy. So why?,0
"I need to learn more about the confederates. Idk what they stood for but if it's worth people fighting tooth and nail over, it's got to be crucial to understanding and formulating a proper dialogue.",0
"Keep taking away from the whites and give to others won't work out well, just as planned. Make it illegal to talk about granddaddy being a slave if the statues have to go so does that language.",0
don't forget on history,0
It is time for the South to rise again.,0
*YOU WILL NOT REPLACE US! YOU WILL NOT REPLACE US!*,0
Those southern people aren't going to put with the crap that goes on in California.,0
Nazi's? I don't think so.,0
Modern day Operation Mockingbird tactics and divisive rhetoric from mainstream media is what has led the country to the state it is in.,1
WHITE AND BLUE LIVES MATTER!!!,0
BLM black supremacist?,1
this wasnt terrorism a person getting run over during a riot doesnt classify as terrorism,0
The alt-right and white nationalist groups have officially become terrorist organizations by employing the tactics of Isis.,1
Further proof that there is far too much inbreeding among Republican family members.,0
"Regardless of driver's motive, this should be a good lesson for all you leftists to stay out of the street when you ""protest"". Your fault for not thinking if this happens to you.",0
"If you remove all the offensive statues and flags, they still won't be happy.",0
I wish it was a Freight train carrying jet fuel.....,0
Of course you are looking for trouble removing the Robert E Lee statue. What do you think would happen if we took down the Marten Luther King Jr statue? WW3,0
Don't be in the road.,0
in this manner america will follow the arabic spring which soon turned to autumn,0
Look zombies run them over.,0
Why can't people just leave the f*cking statues alone? What harm is it causing? I bet you there would be national hellraising if one were to remove a statue of a civil rights leader/activist.,0
Haha better follow the rules now boys,0
"So glad the Media actually called it ""an act of terrorism"" .... because thats exactly what it is!! the only thing i find suspicious is how darkly tinted all the windows on the car were.... something doesnt seem right here...",0
He needs bigger car.,0
Biased reporting.,1
"So acc to the comments section, now even fox news seems to be to leftist for white supremacists..wow!!",1
Fox is traitor news,1
"It's hard to say how I feel about this. I'm English so north/south stuff in America, I've got no horse in this race. However, a national hero of the English is Sir Francis Drake but he was also one of the first Englishmen to take part in the Atlantic Slave Trade. If someone was trying to have his statues removed I'd be really pissed, but then Francis Drake was famous for defending England against the Spanish Armada, not taking part in a war with slavery was a central issue.",0
Traitors removeing monuments of veterans..where is all our vets? You guys need to stand up...fyi locked and loaded in atl..,0
Fox news is going full libtard.,1
Nazis? great reporting...............,1
"Yep, it became about hatred, bigotry, and racism once ANTIFA and BLM got involved. Before that it was a peaceful protest against removing US history.",0
I once thought I was a republican. After seeing comments from the right over the last year or two. I know I am not. I can't participate in this kind of hatred,0
"Alt left and right are as bad as each other yet only one is treated as they should be. This was all about not wanting history being removed. What about the countless times BLM and antifa have attacked people, rioted in the streets, robbed shops and smashed public property and called it noting but ""protests"" I call BS couple standards. And as I said before alt left and right are as bad as each other. Different sides of the same coin.",1
I just started a go fund me to fix the car. Excellent work driver,0
Tear Down The Monuments you don't believe in just like Isis.,1
A black woman was driving the car,1
"We don't need radical behaviour in America 

the public safety of good community✌️👀💭",0
I can't seem to comprehend and understand why Confederate statues are still anybody that is built into a statue is always a hero or somebody that contributed to something good those confederate leaders are not heros there monsters. They don't deserve to be remembered the deserve to be forgotton,0
"All planned to stir up the race war. Same narrative on all MSM. Just like North Korea.. all part of the plan for the coming World War. The cops stayed out of the brawls, and allowed the situation to escalate. It's all about the agenda. #OrderOutOfChaos",1
Why was BLM there? It was already established the 'unite the right' was having a peaceful protest. I submit to you that BLM and all of the counter protestors are to blame. Why go??? You already know whats gonna happen. Where is Al Sharpton when you don't want him. The Governor of Virginia is spineless....,1
I hear it was a antics member running into BLM crowd,1
Why weren't the police in between them? Everyone has a right to protest. None of this would have happened if they did their job.,1
I don't agree with the Nazis but you show up and start a fight. They fought back. whos to blame? This country is being divided and the media is doing it.,1
"So, everything, everyone and every place, at all times, in the US is now racist.",0
At least Fox calls it terrorism,0
"I hate to say it, but its all left wing radicals' fault for not respecting the freedom of speech of the white nationalists",1
"Charlottesville Local Government and State Government are the reals of these problem, Political Correctness actions take by Government is the cause and they all should be held accountable no the President.",0
The simple reason for not putting statues of CSA traitors in public parks is the same reason we don't put statues of Benedict Arnold in our parks. It is that simple.,0
"""Violence by Nazis and White Nationalists"". Aaaannnd there goes any attempt to be objective. BLM, Antifa and BAMN regularly rampage, destroy property and commit violent acts but are NEVER described in this way. I'm very disappointed in Fox News.",1
"Unisex, unirace, unireligion!
Or are we one nation under God? That flag doesn't protect or represent slavery, it represents the cross, look and see the cross on the flag!",1
"The only reason why we know that it has to do with ""hate, bigotry and racism"" is because they say so.
They are the uni. 
They are the 'great slanderers'!",0
White nationalists???? It's RIGHTS UNITE and you don't have to be white to want to save democracy and the United States. Any color is welcome.,0
FAKE NEWS,1
"Destroy a heritage and culture, then get horified when they punch back; yep, sounds like the lefties.",0
why are historical monuments being removed. Is history being changed.,0
Driver was Muslim,1
Shame on the USA !! The world is laughing at the turmoil caused by the Nazis.,0
"I hate PC culture as much as the next guy, but killing people is inappropriate.",0
"So if the perp was an Islamist, imagine how the left would dismiss what he did as not being indicative of Islam (like they always do).",1
"Benedict Arnold betrayed his country and he got a boot statue and his name removed from many monuments and is not celebrated. But the traitorous separatist of the confederacy are hailed as heroes and get life sized statues, monuments and teams named after them.",0
"Protecting history is considered white nationalist and Nazi? No left is the problem! Any protest the left is at, there's violence!",0
"The Confederate flag was designed by/for the Southern Democrats, a.k.a. the slave owners. And the KKK is also a Southern Democratic movement. Why do Republicans even care about a flag that belongs to the Democrats??",0
The mainstream media is moronic they just called everyone a white supremacist with no proof there probably are some but all of them I doubt it,0
"Donald Trump's statement was, as usual, a complete disgrace to his office.",0
They used to blame Communist aggetators when. Blacks were lynched or churches were burned down.,1
"The communists always erase past history. Good, bad or ugly, this was our history. It's best to know history and learn from it rather than just hide it.",0
I'm tired of everyone hating eachother because of what they believe in MURDER IS MURDER no matter what your political views are no one should be hurt or killed because of some political disagreement,0
"You MUST be kidding me.... These were not the KKK, they were people who wanted to secure their future, and they happen to be WHITE, and their in group preference and interests are being ridiculed and belittled by people who prefer folks with a darker skin color. THAT is why there is a backlash, and it will only get worse if you ignore us and try to dehumanize us. The WONDERFUL northern General, Grant, well, his statues still stand, but he refused to free his slaves. Invented the saying, ""Good help is hard to find"" when asked why he didnt free them...",0
lies!,0
"Supremacists. I harbor hate for almost nothing. Except supremacists. They are the essence of all that is ugly within the human heart. No different than ISIS or Nazis in my opinion. Having said this, I am not convinced of the wisdom of removing these so-called ""confederate"" monuments. A people that forgets their history is doomed to repeat it.",0
communism is the only solution for america,0
May our thoughts and prayers go out to the Dodge Challenger for a full recovery,0
"Posters here are a prime example of why it's so easy to recruit extremists willing to kill Americans. They reveal a hypocrisy in our so-called acceptance of different religious and ethnic backgrounds. Our so-called belief that everyone is equal under the law. Yet, protesters that are intentionally ran over by a white extremist is applauded by so many. Not even the President will denounce the act of this White Extremist movement. Simply stating all sides are wrong. I'm sure the ""Islamic Extremists"" are laughing and pointing their fingers saying ""I told you so."" They can now say, if Americans care so little about each other, what makes you think they care about Muslims being killed in bombing raids across the globe?",0
"Everyone at that demonstration is responsible for this tragedy. They all hate each other's races, beliefs, etc. President Trump called it correctly in his press briefing. Everyone out doing this are rats and want to cause trouble. Be it white nationalists, blm, pussy hats, students, etc. The one difference I've noticed is that the msm is condemning the white people and identifying them as white supremacy supporters and so on. Everyone else is a ""counter protester"". They did not do this when reporting on blm and other racist, hater groups. So, as always, the msm is pouring as much fuel on the fire as they can. Assholes. All.",0
Being stupid & liberal is obviously deadly.,0
Stage to bring. In Machell law AND global order,0
"Many in the south are ashamed. Of their history of slavery and biggoty! When. I was young in the midst of the civil rights movement. I told s klansman,YOUR GRAND CHILDREN WILL BE ASHAMED OF YOU AND DESTROY YOUR CIVIL WAR MONUMENTS !",0
The confederacy and nazism was defeated one and it will be defeated again if we have to.,0
HATE NEWS is dangerous,0
"Trump is the reason, why racism, violence and hate  has been happening in this country, although his supporters will never get that, because they're mostly from the KKK and white supremacist groups, they just need some psychotic counseling!!!",0
Race war race war everybody,0
God this looks like fun!,0
The photographers are having the time of their lives 😂,0
I swear I heard them chanting “ooga booga” 🤣🤣🤣,0
